plant_SZ,seed_SZ,GS
CM23,NM11,0.639885604
CM23,NM21,0.63332458
CM23,PAD11,0.743560459
CM23,PRP11,0.899473535
CM23,SA11,0.416676706
CM23,SA12,0.372646623
CM23,SA21,0.264531938
CM23,SA22,0.243036275
CM23,SA31,0.335641759
CM23,SA32,0.37568062
CM23,SA33,0.345338068
CM23,SA41,0.231877035
CM23,SA42,0.272739619
CM23,SA43,0.248649882
CM23,UBH11,0.710381228
CM23,UBH12,0.768484945
CM23,UBH13,0.738507829
CM23,UF11,0.577328476
CM23,UF12,0.599212551
CM23,UF13,0.556773489
CM23,UF14,0.544771769
CM23,UF15,0.536496537
CM23,UF24,0.467405477
CM23,UF25,0.440383315
CM24,AP11,0.729245585
CM24,BSA11,0.520716247
CM24,BSA12,0.511869399
CM24,CM11,0.684426713
CM24,CM12,0.795538741
CM24,CM13,0.740138103
CM24,CM21,0.838638632
CM24,CM22,0.842038324
CM24,CM23,0.855957678
CM24,CM24,0.883976613
CM24,CM31,0.902760905
CM24,CM32,0.911349756
CM24,CM33,0.895289667
CM24,CM34,0.868093597
CM24,CM35,0.829354191
CM24,CP11,0.919120667
CM24,CP12,0.876520856
CM24,DM11,0.808752048
CM24,DM12,0.873458358
CM24,DM13,0.91642556
CM24,DM21,0.930292033
CM24,DM22,0.917308904
CM24,DM23,0.781253715
CM24,DMG11,0.654512499
CM24,FF11,0.715529686
CM24,FP11,0.664182014
CM24,FP12,0.537965774
CM24,KU11,0.55930704
CM24,LBH11,0.704668419
CM24,LBH12,0.605303186
CM24,LBH13,0.752466583
CM24,LBH14,0.794899313
CM24,LBH15,0.840552396
CM24,LBH16,0.800662329
CM24,LBH21,0.569401242
CM24,LF11,0.824628735
CM24,LF12,0.843998891
CM24,LF13,0.781194678
CM24,LF14,0.760393701
CM24,LF15,0.785707659
CM24,LF21,0.716848164
CM24,LF22,0.709697594
CM24,LF23,0.633408188
CM24,M11,0.615674234
CM24,M21,0.607936757
CM24,M22,0.668449733
CM24,M32,0.625184458
CM24,M41,0.545717257
CM24,M42,0.409653837
CM24,M43,0.588158647
CM24,M44,0.586562081
CM24,M45,0.567194537
CM24,M51,0.479709662
CM24,M53,0.490649719
CM24,M54,0.509547115
CM24,M55,0.527455837
CM24,M56,0.486864043
CM24,MG11,0.722111667
CM24,MG12,0.595071341
CM24,MG13,0.619568659
CM24,NF11,0.831707128
CM24,NM11,0.579065863
CM24,NM21,0.578548287
CM24,PAD11,0.684253639
CM24,PRP11,0.898455313
CM24,SA11,0.454147713
CM24,SA12,0.402954541
CM24,SA21,0.291903761
CM24,SA22,0.26569606
CM24,SA31,0.364417689
CM24,SA32,0.407531724
CM24,SA33,0.384250507
CM24,SA41,0.254692885
CM24,SA42,0.298116158
CM24,SA43,0.28089621
CM24,UBH11,0.68042422
CM24,UBH12,0.738538234
CM24,UBH13,0.733361271
CM24,UF11,0.628871325
CM24,UF12,0.648796197
CM24,UF13,0.604444305
CM24,UF14,0.5916086
CM24,UF15,0.579829675
CM24,UF24,0.505386719
CM24,UF25,0.477530931
CM31,AP11,0.669876413
CM31,BSA11,0.47238326
CM31,BSA12,0.460167224
CM31,CM11,0.625536884
CM31,CM12,0.740290842
CM31,CM13,0.683368322
CM31,CM21,0.788721389
CM31,CM22,0.794149566
CM31,CM23,0.813239065
CM31,CM24,0.850330602
CM31,CM31,0.883890038
CM31,CM32,0.906408494
CM31,CM33,0.882414515
CM31,CM34,0.87856183
CM31,CM35,0.860768056
CM31,CP11,0.936569452
CM31,CP12,0.908893512
CM31,DM11,0.756139737
CM31,DM12,0.848527304
CM31,DM13,0.909276879
CM31,DM21,0.929504275
CM31,DM22,0.9293083
CM31,DM23,0.821514982
CM31,DMG11,0.695743503
CM31,FF11,0.774890456
CM31,FP11,0.713167263
CM31,FP12,0.591868659
CM31,KU11,0.501297828
CM31,LBH11,0.649056719
CM31,LBH12,0.550623912
CM31,LBH13,0.704011453
CM31,LBH14,0.751805695
CM31,LBH15,0.810948039
CM31,LBH16,0.767114309
CM31,LBH21,0.515184839
CM31,LF11,0.806034837
CM31,LF12,0.848226758
CM31,LF13,0.80262662
CM31,LF14,0.78672616
CM31,LF15,0.817056895
CM31,LF21,0.747379771
CM31,LF22,0.744950708
CM31,LF23,0.6728163
CM31,M11,0.666898054
CM31,M21,0.641546614
CM31,M22,0.698270651
CM31,M32,0.652921329
CM31,M41,0.571400504
CM31,M42,0.428594925
CM31,M43,0.626014936
CM31,M44,0.630048604
CM31,M45,0.616020593
CM31,M51,0.500216319
CM31,M53,0.519269699
CM31,M54,0.545463719
CM31,M55,0.570831101
CM31,M56,0.530330426
CM31,MG11,0.780837395
CM31,MG12,0.658876285
CM31,MG13,0.671958248
CM31,NF11,0.865623361
CM31,NM11,0.522174718
CM31,NM21,0.521892965
CM31,PAD11,0.624434602
CM31,PRP11,0.891718425
CM31,SA11,0.477784859
CM31,SA12,0.420914381
CM31,SA21,0.306770302
CM31,SA22,0.277572936
CM31,SA31,0.382822185
CM31,SA32,0.43573291
CM31,SA33,0.417331992
CM31,SA41,0.267476306
CM31,SA42,0.318100659
CM31,SA43,0.306204205
CM31,UBH11,0.631981968
CM31,UBH12,0.694296691
CM31,UBH13,0.710901456
CM31,UF11,0.656183701
CM31,UF12,0.678624617
CM31,UF13,0.635560948
CM31,UF14,0.621479312
CM31,UF15,0.612154628
CM31,UF24,0.531326667
CM31,UF25,0.503173151
CM32,AP11,0.573853585
CM32,BSA11,0.403913354
CM32,BSA12,0.384473741
CM32,CM11,0.528364698
CM32,CM12,0.645530986
CM32,CM13,0.590166942
CM32,CM21,0.70588445
CM32,CM22,0.715471824
CM32,CM23,0.73725103
CM32,CM24,0.788930828
CM32,CM31,0.83303239
CM32,CM32,0.885520202
CM32,CM33,0.854674866
