BECvar_site,BECvar_seed,HTp_pred
CM24,M42,0.547241988
CM24,M43,0.697714418
CM24,M44,0.70867461
CM24,M45,0.69217489
CM24,M51,0.583991902
CM24,M53,0.628751459
CM24,M54,0.658707094
CM24,M55,0.687677565
CM24,M56,0.626826505
CM24,MG11,0.758398266
CM24,MG12,0.642476763
CM24,MG13,0.663112737
CM24,NF11,0.838823718
CM24,NM11,0.557956509
CM24,NM21,0.555131437
CM24,PAD11,0.667577046
CM24,PRP11,0.891211713
CM24,SA11,0.586289866
CM24,SA12,0.546202258
CM24,SA21,0.449691071
CM24,SA22,0.431988642
CM24,SA31,0.525832345
CM24,SA32,0.583609714
CM24,SA33,0.550821944
CM24,SA41,0.429570421
CM24,SA42,0.5021062
CM24,SA43,0.479279011
CM24,UBH11,0.671143558
CM24,UBH12,0.728785795
CM24,UBH13,0.757071932
CM24,UF11,0.720925954
CM24,UF12,0.749185959
CM24,UF13,0.704354017
CM24,UF14,0.70459362
CM24,UF15,0.703989368
CM24,UF24,0.651093679
CM24,UF25,0.630038628
CM31,AP11,0.651290934
CM31,BSA11,0.45639879
CM31,BSA12,0.439665785
CM31,CM11,0.613485163
CM31,CM12,0.717960071
CM31,CM13,0.66095308
CM31,CM21,0.762467562
CM31,CM22,0.766612483
CM31,CM23,0.784215853
CM31,CM24,0.825298856
CM31,CM31,0.862830728
CM31,CM32,0.896549286
CM31,CM33,0.869955146
CM31,CM34,0.884337379
CM31,CM35,0.885464134
CM31,CP11,0.933043699
CM31,CP12,0.918220453
CM31,DM11,0.737727443
CM31,DM12,0.827218548
CM31,DM13,0.896548013
CM31,DM21,0.915779414
CM31,DM22,0.927660238
CM31,DM23,0.861611232
CM31,DMG11,0.713182874
CM31,FF11,0.835464053
CM31,FP11,0.789624449
CM31,FP12,0.69852272
CM31,KU11,0.488610438
CM31,LBH11,0.621750944
CM31,LBH12,0.525572711
CM31,LBH13,0.6757383
CM31,LBH14,0.723773007
CM31,LBH15,0.78869982
CM31,LBH16,0.745833626
CM31,LBH21,0.491573586
CM31,LF11,0.796368044
CM31,LF12,0.852375024
CM31,LF13,0.8292123
CM31,LF14,0.819315861
CM31,LF15,0.849734032
CM31,LF21,0.794032198
CM31,LF22,0.799517545
CM31,LF23,0.75251486
CM31,M11,0.754971605
CM31,M21,0.703360913
CM31,M22,0.737522332
CM31,M32,0.713919105
CM31,M41,0.6462248
CM31,M42,0.536105218
CM31,M43,0.714217138
CM31,M44,0.729228777
CM31,M45,0.722641341
CM31,M51,0.579536408
CM31,M53,0.630906514
CM31,M54,0.668631811
CM31,M55,0.708611592
CM31,M56,0.648054938
CM31,MG11,0.820053874
CM31,MG12,0.716140372
CM31,MG13,0.721267153
CM31,NF11,0.873207978
CM31,NM11,0.507597852
CM31,NM21,0.497476455
CM31,PAD11,0.61605092
CM31,PRP11,0.87897838
CM31,SA11,0.580480591
CM31,SA12,0.533342098
CM31,SA21,0.435033283
CM31,SA22,0.413648858
CM31,SA31,0.513519215
CM31,SA32,0.585050377
CM31,SA33,0.559090655
CM31,SA41,0.41229958
CM31,SA42,0.493979819
CM31,SA43,0.479434179
CM31,UBH11,0.608129256
CM31,UBH12,0.670616022
CM31,UBH13,0.712113416
CM31,UF11,0.717674165
CM31,UF12,0.748080294
CM31,UF13,0.707422185
CM31,UF14,0.703375017
CM31,UF15,0.706652242
CM31,UF24,0.645273842
CM31,UF25,0.623878969
CM32,AP11,0.546612288
CM32,BSA11,0.387416947
CM32,BSA12,0.36144861
CM32,CM11,0.503828613
CM32,CM12,0.61188071
CM32,CM13,0.557332323
CM32,CM21,0.673787559
CM32,CM22,0.683003181
CM32,CM23,0.700173686
CM32,CM24,0.757636511
CM32,CM31,0.800345504
CM32,CM32,0.865978569
CM32,CM33,0.833265639
